id,handle,Tweet,is_retweet
7.59E+17,HillaryClinton,"""Donald Trump says he wants to make America great again—well, he could start by actually making things in America again."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""Please explain to me what part of America First leads him to make Trump ties in China, not Colorado. Trump suits in Mexico, not Michigan.""",FALSE
7.59E+17,HillaryClinton,"""Remember what the president said last night: Don’t boo, vote!” —Hillary: https://t.co/xahMq2KuSY",FALSE
7.59E+17,HillaryClinton,"""In Atlantic City…you will find contractors and small businesses who lost everything because Donald Trump refused to pay his bills"" —Hillary",FALSE
7.59E+17,HillaryClinton,"""If you believe that every man, woman &amp; child in America has the right to affordable health care, join us!” —Hillary https://t.co/Bk9KW26OoQ",FALSE
7.59E+17,HillaryClinton,"""If fighting for affordable child care and paid family leave is playing the woman card, then deal me in!” —Hillary https://t.co/xdbNvUvcVC",FALSE
7.59E+17,HillaryClinton,"“Way too many dreams die in the parking lots of banks. In America, if you can dream it, you should be able to do it.” —Hillary",FALSE
7.59E+17,HillaryClinton,"""Bernie Sanders and I will work together to make college tuition-free for the middle class and debt-free for all."" —Hillary",FALSE
7.59E+17,HillaryClinton,"“If you believe that your working mother, wife, sister, or daughter deserve equal pay, join us!” —Hillary",FALSE
7.59E+17,HillaryClinton,"""If you believe we should expand Social Security and protect a woman's right to make her own heath care decisions, join us!” —Hillary",FALSE
7.59E+17,HillaryClinton,"""If you believe that companies should share profits with their workers, not pad executive bonuses, join us."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""Comprehensive immigration reform will grow our economy and keep families together, and it’s the right thing to do."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""When we have millions of hardworking immigrants contributing to our economy, it would be self-defeating and inhumane to kick them out.""",FALSE
7.59E+17,HillaryClinton,"""I believe that climate change is real and that we can save our planet while creating millions of good-paying clean energy jobs."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""It’s wrong to take tax breaks with one hand and give out pink slips with the other."" —Hillary",FALSE
7.59E+17,HillaryClinton,“We'll pass a constitutional amendment to overturn Citizens United!” —Hillary,FALSE
7.59E+17,HillaryClinton,"“With your help, I will carry all of your voices with us to the White House!” —Hillary https://t.co/g0ntLQkq6B",FALSE
7.59E+17,HillaryClinton,"""I believe that our economy isn't working the way it should because our democracy isn't working the way it should."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""My primary mission as president will be to create more opportunity and more good jobs with rising wages right here in the United States.""",FALSE
7.59E+17,HillaryClinton,"“Democrats, we are the party of working people.” —Hillary",FALSE
7.59E+17,HillaryClinton,"""When any barrier falls in America, for anyone, it clears the way for everyone...when there are no ceilings, the sky’s the limit."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""We’ve reached a milestone...the first time that a major party has nominated a woman for president."" —Hillary https://t.co/WizdsD8vgk",FALSE
7.59E+17,HillaryClinton,"""I will be a president for Democrats, Republicans, and Independents. For the struggling, the striving and the successful…for all Americans.""",FALSE
7.59E+17,HillaryClinton,"""It’s true: I sweat the details of policy...because it’s not just a detail if it’s your kid, if it’s your family. It’s a big deal.""",FALSE
7.59E+17,HillaryClinton,"""Simply caring is not enough. To drive real progress, you have to change both hearts and laws."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""No one gets through life alone. We have to look out for each other and lift each other up."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""I accept your nomination for president of the United States!” —Hillary https://t.co/3Ffpf7W4Vz",FALSE
7.59E+17,HillaryClinton,"""Through all these years of public service, the 'service' part has always come easier to me than the 'public' part."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""It is with humility, determination, and boundless confidence in America’s promise that I accept your nomination for president!"" —Hillary",FALSE
7.59E+17,HillaryClinton,"""'Stronger Together’ is...not just a slogan for our campaign. It’s a guiding principle for the country we’ve always been."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""None of us can raise a family, build a business, heal a community or lift a country totally alone.” —Hillary #StrongerTogether",FALSE
7.59E+17,HillaryClinton,"""Americans don’t say, 'I alone can fix it.' They say, ‘We’ll fix it together!’” —Hillary",FALSE
7.59E+17,HillaryClinton,"""Don’t believe anyone who says 'I alone can fix it.’ Yes, those were actually Donald Trump’s words in Cleveland."" —Hillary",FALSE
7.59E+17,HillaryClinton,"Don’t let anyone tell you that our country is weak—we’re not.

Don’t let anyone tell you we don’t have what it takes—we do.",FALSE
7.59E+17,HillaryClinton,"""We have the most dynamic and diverse people in the world. We have the most tolerant and generous young people we've ever had."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""We will not ban a religion—we will work with all Americans and our allies to fight and defeat terrorism."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""We will not build a wall—instead, we will build an economy where everyone who wants a good job can get one."" —Hillary",FALSE
7.59E+17,HillaryClinton,"FDR came up with the perfect rebuke to Donald Trump more than 80 years ago:

“The only thing we have to fear is fear itself.”",FALSE
7.59E+17,HillaryClinton,"""He's taken the Republican Party a long way, from 'Morning in America’ to 'Midnight in America.’” —Hillary on Trump",FALSE
7.59E+17,HillaryClinton,"""We heard Donald Trump’s answer last week at his convention. He wants to divide us...He wants us to fear the future and fear each other.""",FALSE
7.59E+17,HillaryClinton,“We have to decide whether we’re going to work together so we can all rise together.” —Hillary,FALSE
7.59E+17,HillaryClinton,"""Our Founders embraced the enduring truth that we are stronger together.” —Hillary",FALSE
7.59E+17,HillaryClinton,"“@BernieSanders, you’ve put economic and social justice issues front and center where they belong.” —Hillary https://t.co/KZP2ohDTYD",FALSE
7.59E+17,HillaryClinton,"""To all of your supporters here and around the country: I want you to know, I've heard you."" —Hillary on @BernieSanders",FALSE
7.59E+17,HillaryClinton,"""I want to thank Bernie Sanders. Bernie, your campaign inspired millions of Americans.” —Hillary",FALSE
7.59E+17,HillaryClinton,"""For those of you out there who are just getting to know @TimKaine...he'll make the whole country proud as our vice president."" —Hillary",FALSE
7.59E+17,HillaryClinton,"""We heard from…@JoeBiden. He spoke from his big heart about our party’s commitment to working people."" —Hillary https://t.co/PHHCeD7YYh",FALSE
7.59E+17,HillaryClinton,"""America is stronger because of President Obama's leadership, and I am better because of his friendship."" —Hillary https://t.co/d1Kv4iUHqo",FALSE
7.59E+17,HillaryClinton,"“We heard the man from Hope, Bill Clinton.

And the man of hope, Barack Obama.” —Hillary https://t.co/vH9fNuJQFP",FALSE
7.59E+17,HillaryClinton,"""Bill, that conversation we started in the law library 45 years ago, it is still going strong.” —Hillary",FALSE
7.59E+17,HillaryClinton,"""Chelsea, thank you. I am so proud to be your mother and so proud of the woman you’ve become."" —Hillary",FALSE
7.59E+17,realDonaldTrump,"Departing now - thank you Cedar Rapids, Iowa. This is a MOVEMENT! https://t.co/ezrqVqPtta",FALSE
7.59E+17,HillaryClinton,"""Regardless of what was happening in her life, she was always, always there for me.” —@ChelseaClinton https://t.co/nuIjrwZC1M",FALSE
7.59E+17,HillaryClinton,"""Mom, Grandma would be so, so proud of you tonight.” —@ChelseaClinton",FALSE
7.59E+17,HillaryClinton,"“This November, I’m voting for a woman…who knows women’s rights are human rights…here at home and around the world.” —@ChelseaClinton",FALSE
7.59E+17,HillaryClinton,"""People ask me all the time: How does she do it?…Here’s how: It’s because she never, ever forgets who she’s fighting for.” —@ChelseaClinton",FALSE
7.59E+17,HillaryClinton,"""She always feels like there isn’t a moment to lose because she knows that for that mother, for that family, there isn’t.” —@ChelseaClinton",FALSE
7.59E+17,HillaryClinton,So proud. https://t.co/ketX6fS9NY,FALSE
7.59E+17,HillaryClinton,"""I’m here as a proud American, a proud Democrat, a proud mother, and tonight, in particular, a very, very proud daughter.” —@ChelseaClinton",FALSE
7.59E+17,HillaryClinton,Getting ready. https://t.co/9ik6n738DO,FALSE
7.59E+17,HillaryClinton,"""That's right—I love Hillary too."" —@KatyPerry https://t.co/N2OI27Go7k",FALSE
7.59E+17,HillaryClinton,About to head out and accept your nomination for president. I’m so grateful to everyone who made this moment possible. -H,FALSE
7.59E+17,HillaryClinton,Get the latest from the #DemConvention floor before Hillary takes the stage: https://t.co/uRJ6D4F7TU,FALSE
7.59E+17,HillaryClinton,Watch live: Get an exclusive look at the @DemConvention before Hillary officially accepts the nomination → https://t.co/XGg70hpYLL,FALSE
7.59E+17,HillaryClinton,"""Some issues are not left vs. right or liberal vs. conservative, they are right vs. wrong."" —Rev. William Barber https://t.co/LRZRS9Qmqu",FALSE
7.59E+17,HillaryClinton,"""When Flint's water poisons its children, it hurts all of us. These are our children."" —@JenGranholm https://t.co/9MCjMKaLQQ",FALSE
7.59E+17,HillaryClinton,"A night we'll never forget.
https://t.co/BOq4CziQsC",FALSE
7.59E+17,HillaryClinton,"""That's a bunch of malarkey!"" —@JoeBiden, holding exactly nothing back last night. https://t.co/wsAbCgmljy",TRUE
7.59E+17,HillaryClinton,"""I'm living through history, and my mom and my grandma are finally getting to see it as well."" —Ebony, 21, NC https://t.co/BKe7YtwquO",TRUE
7.59E+17,HillaryClinton,"It's all happening. Tune in for an exclusive look at the #DemsInPhilly as Hillary officially accepts the nomination.
https://t.co/1Yu5RPLzVb",FALSE
7.59E+17,realDonaldTrump,#CrookedHillary https://t.co/JeXFnO6e3s,FALSE
7.59E+17,HillaryClinton,“Her words gave me strength during one of the toughest tests of my life.” —@Clairecmc on Hillary https://t.co/LeiYRzGleD,FALSE
7.59E+17,HillaryClinton,"You better listen to @RepCleaver — @HillaryClinton won't stay throwed. #DemsInPhilly
https://t.co/QUadl02GPz",TRUE
7.59E+17,HillaryClinton,"“Al igual que Hillary... he luchado toda mi vida por los derechos humanos, mujeres, trabajadores”  —@DoloresHuerta. https://t.co/fPMb3277J3",TRUE
7.59E+17,HillaryClinton,Thanks to all who watched and all who fight for LGBT rights. Here are my #DemConvention remarks! #DemsInPhilly https://t.co/ZIcE52ZuZd,TRUE
7.59E+17,HillaryClinton,It was the honor of my life to accept the Democratic nomination for vice president. I won't let you down. https://t.co/91PGJKVsHU,TRUE
7.59E+17,HillaryClinton,Watch Michael Bloomberg sum up a whole lot about that's wrong with Donald Trump in less than a minute: https://t.co/KbMtJkr3h9,TRUE
7.59E+17,realDonaldTrump,"""Dems warn not to underestimate Trump's potential win""
https://t.co/X3xHtjhHpB",FALSE
7.59E+17,realDonaldTrump,Great to be back in Iowa! #TBT with @JerryJrFalwell joining me in Davenport- this past winter. #MAGA https://t.co/A5IF0QHnic,FALSE
7.59E+17,realDonaldTrump,Median household income is down for the middle class since Obama took office. It will only go further down under Clinton.,FALSE
7.59E+17,realDonaldTrump,"A vote for Clinton-Kaine is a vote for TPP, NAFTA, high taxes, radical regulation, and massive influx of refugees.",FALSE
7.59E+17,realDonaldTrump,"AMERICA'S FUTURE
https://t.co/xymiA0Az7x",FALSE
7.59E+17,HillaryClinton,"""No matter how daunting the odds; no matter how much people try to knock her down, she never, ever quits."" —@POTUS https://t.co/oJ2rKzubWY",FALSE
7.59E+17,realDonaldTrump,Bernie caved! https://t.co/xtcOnA8cw1,FALSE
7.59E+17,realDonaldTrump,"""@LallyRay: Poll: Donald Trump Sees 17-Point Positive Swing in Two Weeks - Breitbart https://t.co/bVAj52fA3Y @realdonaldtrump""  Great!",FALSE
7.59E+17,HillaryClinton,Ready to pass the baton. https://t.co/a0hKQcWDzq,FALSE
7.59E+17,HillaryClinton,"On day three, the #DemsInPhilly officially welcomed @TimKaine to the ticket—and @POTUS brought down the house: https://t.co/gs5u7BjPzg",FALSE
7.59E+17,realDonaldTrump,"Good morning! Join me in Lima, Ohio - tomorrow evening at 7pm. #MAGA
Tickets: https://t.co/sNfhyGeaAH",TRUE
7.59E+17,realDonaldTrump,"Trump makes a funny, obvious joke about Russia going after Hillary's emails &amp; U.S. media goes insane with fury.
He plays them so easily....",TRUE
7.59E+17,HillaryClinton,"""I ask you to do for Hillary Clinton what you did for me.

I ask you to carry her the same way you carried me.” https://t.co/61muVG6Ysj",FALSE
7.59E+17,realDonaldTrump,Obama Refers to Himself 119 Times During Hillary Nominating Speech... https://t.co/TyJI2DuqEk,TRUE
7.59E+17,realDonaldTrump,President Obama spoke last night about a world that doesn’t exist. 70% of the people think our country is going in the wrong direction. #DNC,FALSE
7.59E+17,HillaryClinton,"To: @POTUS
From: All of us https://t.co/swH52dLR6f",TRUE
7.59E+17,realDonaldTrump,"""@trumplican2016: @realDonaldTrump @DavidWohl stay the course mr trump your message is resonating with the PEOPLE""",FALSE
7.59E+17,HillaryClinton,"We love you back, @POTUS. https://t.co/S3dEsjwXCo",FALSE
7.59E+17,realDonaldTrump,"""@DavidWohl: Barack is offended that @realDonaldTrump will demand that #NATO allies pay their fair share. #DemsInPhilly""",FALSE
7.59E+17,HillaryClinton,"""Thank you for this incredible journey.
Let’s keep it going.
God bless the United States of America!"" —@POTUS https://t.co/pgv3aUXdle",FALSE
7.59E+17,HillaryClinton,"""I’m asking you to join me, to reject cynicism...to summon what’s best in us; to elect Hillary Clinton as the next president” —@POTUS",FALSE
7.59E+17,HillaryClinton,"""America, you have vindicated that hope these past eight years. And now I’m ready to pass the baton.” —@POTUS",FALSE
7.59E+17,HillaryClinton,"“You’re who I was talking about twelve years ago, when I talked about hope.” —@POTUS",FALSE
